timestamp,hostname,platform,role,cpu_percent,memory_used_percent,disk_used_percent,availability_percent,active_alerts
2026-06-27T18:00,NSS-APP01,Windows Server 2022,Application Server,24.18,52.63,53.01,99.962,0
2026-03-23T14:00,NSS-FILE01,Windows Server 2022,File Server,27.0,42.31,72.75,99.7937,0
2026-01-29T01:00,NSS-APP01,Windows Server 2022,Application Server,6.56,60.26,35.31,99.7684,0
2026-06-09T20:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,38.47,56.7,83.73,99.8105,0
2026-01-04T11:00,NSS-DC02,Windows Server 2022,Domain Controller,18.1,78.31,53.44,99.7815,0
2026-05-18T13:00,NSS-FILE01,Windows Server 2022,File Server,49.64,49.73,66.04,99.7916,0
2026-06-18T23:00,NSS-DC01,Windows Server 2022,Domain Controller,39.67,58.04,62.64,99.9077,0
2026-07-27T04:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,39.71,53.63,75.65,99.767,0
2026-06-15T06:00,NSS-DC02,Windows Server 2022,Domain Controller,14.74,63.6,73.25,99.8523,0
2026-04-27T16:00,NSS-FILE01,Windows Server 2022,File Server,36.19,63.28,46.32,99.9106,0
2026-07-25T14:00,NSS-DC02,Windows Server 2022,Domain Controller,23.25,39.0,43.45,99.9568,0
2026-05-02T06:00,NSS-APP01,Windows Server 2022,Application Server,20.44,62.85,67.02,99.8985,0
2026-02-24T05:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,16.04,55.13,59.84,99.9495,0
2026-05-26T10:00,NSS-APP01,Windows Server 2022,Application Server,27.13,47.69,86.74,99.8383,1
2026-07-14T07:00,NSS-FILE01,Windows Server 2022,File Server,18.81,59.8,49.76,99.9529,0
2026-06-05T20:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,28.88,27.54,64.05,99.7952,0
2026-01-25T04:00,NSS-FILE01,Windows Server 2022,File Server,9.19,40.31,54.65,99.8426,0
2026-04-14T18:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,39.87,69.65,60.68,99.861,0
2026-03-12T07:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,2.0,54.36,48.63,99.8705,0
2026-07-28T22:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,32.48,54.22,45.54,99.9758,0
2026-01-24T20:00,NSS-DC02,Windows Server 2022,Domain Controller,48.84,59.33,68.22,99.7921,0
2026-05-22T03:00,NSS-DC01,Windows Server 2022,Domain Controller,33.01,45.47,86.54,99.8157,1
2026-03-18T15:00,NSS-DC02,Windows Server 2022,Domain Controller,35.28,48.77,56.94,99.8612,0
2026-05-25T11:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,52.38,70.62,64.46,99.8305,0
2026-01-13T01:00,NSS-DC01,Windows Server 2022,Domain Controller,12.54,46.37,45.11,99.9228,0
2026-07-11T19:00,NSS-DC02,Windows Server 2022,Domain Controller,13.39,68.3,69.43,99.9632,0
2026-06-25T18:00,NSS-DC01,Windows Server 2022,Domain Controller,36.68,35.77,54.9,99.9965,0
2026-07-03T08:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,21.73,55.39,59.08,99.9367,0
2026-07-22T09:00,NSS-FILE01,Windows Server 2022,File Server,26.99,37.61,68.27,99.7596,0
2026-01-29T22:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,43.14,58.03,37.54,99.9303,0
2026-07-22T00:00,NSS-DC02,Windows Server 2022,Domain Controller,26.68,87.69,66.99,99.8146,0
2026-06-18T00:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,30.5,42.74,56.38,99.8338,0
2026-02-16T23:00,NSS-DC01,Windows Server 2022,Domain Controller,27.51,27.11,54.04,99.9203,0
2026-07-25T18:00,NSS-APP01,Windows Server 2022,Application Server,26.5,52.01,49.21,99.8798,0
2026-03-29T03:00,NSS-FILE01,Windows Server 2022,File Server,24.75,33.6,63.25,99.9702,0
2026-04-01T12:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,43.57,58.6,66.5,99.8613,0
2026-01-07T15:00,NSS-FILE01,Windows Server 2022,File Server,2.0,43.44,55.65,99.8311,0
2026-03-09T09:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,4.26,70.09,69.33,99.8217,0
2026-01-28T03:00,NSS-DC01,Windows Server 2022,Domain Controller,10.01,62.37,54.6,99.9638,0
2026-02-14T23:00,NSS-FILE01,Windows Server 2022,File Server,3.86,48.28,70.65,99.945,0
2026-05-26T20:00,NSS-DC02,Windows Server 2022,Domain Controller,30.4,67.92,64.96,99.7863,0
2026-04-01T01:00,NSS-APP01,Windows Server 2022,Application Server,32.64,66.46,48.56,99.872,0
2026-05-29T23:00,NSS-DC02,Windows Server 2022,Domain Controller,19.32,91.21,56.05,99.9079,1
2026-01-07T00:00,NSS-FILE01,Windows Server 2022,File Server,2.0,45.21,40.28,99.7606,0
2026-05-18T21:00,NSS-FILE01,Windows Server 2022,File Server,36.51,43.68,43.77,99.8161,0
2026-05-18T06:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,22.07,33.54,86.13,99.8614,1
2026-05-06T01:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,28.39,63.64,28.54,99.805,0
2026-01-15T20:00,NSS-DC01,Windows Server 2022,Domain Controller,17.88,66.08,56.91,99.9943,0
2026-06-20T15:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,10.84,25.28,74.92,99.8857,0
2026-03-12T16:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,28.94,64.43,69.45,99.9205,0
2026-05-19T16:00,NSS-FILE01,Windows Server 2022,File Server,12.8,65.13,65.29,99.7891,0
2026-02-17T17:00,NSS-DC01,Windows Server 2022,Domain Controller,24.75,58.59,52.2,99.7881,0
2026-04-28T09:00,NSS-FILE01,Windows Server 2022,File Server,10.05,72.19,28.81,99.7585,0
2026-05-08T10:00,NSS-FILE01,Windows Server 2022,File Server,20.06,57.91,66.56,99.9563,0
2026-04-07T09:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,38.07,36.15,71.75,99.8562,0
2026-03-27T16:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,41.78,56.67,62.17,99.9466,0
2026-06-14T07:00,NSS-APP01,Windows Server 2022,Application Server,31.9,62.14,77.56,99.9424,0
2026-03-24T22:00,NSS-DC02,Windows Server 2022,Domain Controller,27.72,44.4,72.24,99.8285,0
2026-04-14T09:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,41.61,66.53,78.02,99.888,0
2026-05-01T09:00,NSS-FILE01,Windows Server 2022,File Server,30.09,54.3,50.63,99.9759,0
2026-06-24T08:00,NSS-DC01,Windows Server 2022,Domain Controller,39.71,48.56,29.19,99.896,0
2026-07-25T18:00,NSS-DC02,Windows Server 2022,Domain Controller,15.53,43.76,59.87,99.8142,0
2026-04-06T19:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,44.54,76.45,40.74,99.7982,0
2026-01-03T16:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,29.54,42.58,73.53,99.8397,0
2026-04-27T08:00,NSS-DC02,Windows Server 2022,Domain Controller,7.7,62.4,74.14,99.8177,0
2026-02-28T00:00,NSS-FILE01,Windows Server 2022,File Server,33.13,62.44,62.94,99.97,0
2026-03-22T12:00,NSS-DC02,Windows Server 2022,Domain Controller,51.85,59.55,69.96,99.8101,0
2026-01-28T21:00,NSS-APP01,Windows Server 2022,Application Server,42.96,57.91,61.71,99.8386,0
2026-05-17T02:00,NSS-FILE01,Windows Server 2022,File Server,48.28,36.79,47.7,99.9891,0
2026-05-06T03:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,20.1,47.54,59.06,99.9382,0
2026-04-04T21:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,24.51,43.19,65.69,99.9999,0
2026-05-07T17:00,NSS-FILE01,Windows Server 2022,File Server,31.32,56.89,57.23,99.7999,0
2026-05-11T13:00,NSS-APP01,Windows Server 2022,Application Server,53.5,75.24,43.88,99.8552,0
2026-05-15T22:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,7.18,51.71,62.22,99.7909,0
2026-04-17T03:00,NSS-DC01,Windows Server 2022,Domain Controller,34.85,83.38,51.41,99.7546,0
2026-07-03T00:00,NSS-FILE01,Windows Server 2022,File Server,14.7,76.39,56.01,99.8703,0
2026-06-05T20:00,NSS-APP01,Windows Server 2022,Application Server,23.17,58.42,79.11,99.7971,0
2026-02-01T13:00,NSS-APP01,Windows Server 2022,Application Server,28.35,62.23,95.0,99.9971,1
2026-04-14T02:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,7.23,71.09,58.4,99.8008,0
2026-01-17T05:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,48.66,59.62,79.15,99.8048,0
2026-01-29T08:00,NSS-DC01,Windows Server 2022,Domain Controller,34.0,68.46,48.71,99.8732,0
2026-06-20T00:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,29.89,74.04,73.0,99.7526,0
2026-07-22T08:00,NSS-FILE01,Windows Server 2022,File Server,40.18,52.65,49.36,99.9601,0
2026-01-28T22:00,NSS-DC01,Windows Server 2022,Domain Controller,12.79,65.4,81.15,99.965,0
2026-04-11T23:00,NSS-FILE01,Windows Server 2022,File Server,28.87,47.27,71.57,99.8219,0
2026-07-07T11:00,NSS-FILE01,Windows Server 2022,File Server,45.48,38.86,38.49,99.9112,0
2026-04-24T17:00,NSS-FILE01,Windows Server 2022,File Server,11.47,79.48,50.3,99.9225,0
2026-04-14T11:00,NSS-DC01,Windows Server 2022,Domain Controller,10.27,24.58,51.72,99.9538,0
2026-02-12T11:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,40.85,63.16,71.75,99.7714,0
2026-01-21T15:00,NSS-DC01,Windows Server 2022,Domain Controller,33.27,45.02,69.3,99.7652,0
2026-06-02T00:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,13.99,54.36,51.52,99.7581,0
2026-04-11T02:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,4.61,77.62,57.53,99.7636,0
2026-07-08T19:00,NSS-APP01,Windows Server 2022,Application Server,8.15,45.27,29.33,99.7867,0
2026-01-22T03:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,25.07,77.83,55.54,99.8462,0
2026-04-05T14:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,23.49,70.55,47.46,99.7933,0
2026-01-21T12:00,NSS-DC02,Windows Server 2022,Domain Controller,35.89,56.47,64.57,99.7782,0
2026-03-17T05:00,NSS-FILE01,Windows Server 2022,File Server,23.32,61.57,56.73,99.8026,0
2026-05-21T22:00,NSS-APP01,Windows Server 2022,Application Server,35.95,45.72,55.34,99.9116,0
2026-07-27T19:00,NSS-FILE01,Windows Server 2022,File Server,16.85,52.58,52.05,99.752,0
2026-04-26T12:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,19.42,18.71,41.41,99.8854,0
2026-05-10T03:00,NSS-FILE01,Windows Server 2022,File Server,25.34,71.53,52.52,99.9349,0
2026-06-19T00:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,31.72,33.6,73.09,99.9051,0
2026-02-22T04:00,NSS-APP01,Windows Server 2022,Application Server,49.25,55.44,72.18,99.9055,0
2026-01-31T05:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,20.91,41.18,59.56,99.9897,0
2026-01-10T08:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,7.6,65.06,67.8,99.9295,0
2026-03-21T21:00,NSS-DC01,Windows Server 2022,Domain Controller,21.5,66.82,50.01,99.7508,0
2026-05-18T20:00,NSS-DC01,Windows Server 2022,Domain Controller,13.57,58.54,50.82,99.9422,0
2026-04-28T13:00,NSS-DC02,Windows Server 2022,Domain Controller,29.1,57.53,53.79,99.8775,0
2026-05-16T14:00,NSS-DC01,Windows Server 2022,Domain Controller,25.18,53.18,53.59,99.7847,0
2026-04-28T01:00,NSS-FILE01,Windows Server 2022,File Server,21.01,60.91,70.06,99.926,0
2026-05-22T03:00,NSS-FILE01,Windows Server 2022,File Server,15.85,55.47,59.13,99.9271,0
2026-07-08T16:00,NSS-FILE01,Windows Server 2022,File Server,41.29,57.67,70.65,99.8323,0
2026-06-24T10:00,NSS-DC02,Windows Server 2022,Domain Controller,27.15,49.37,73.93,99.8253,0
2026-07-02T13:00,NSS-DC01,Windows Server 2022,Domain Controller,49.68,56.15,66.93,99.9635,0
2026-07-01T03:00,NSS-FILE01,Windows Server 2022,File Server,6.5,59.8,52.44,99.9283,0
2026-07-23T06:00,NSS-DC02,Windows Server 2022,Domain Controller,41.44,49.17,40.12,99.7767,0
2026-05-27T02:00,NSS-APP01,Windows Server 2022,Application Server,55.91,37.23,67.96,99.9357,0
2026-01-23T18:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,18.78,46.19,49.71,99.9446,0
2026-06-08T01:00,NSS-FILE01,Windows Server 2022,File Server,35.92,46.72,56.41,99.8555,0
2026-01-06T04:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,24.0,57.95,79.03,99.7838,0
2026-07-08T03:00,NSS-DC01,Windows Server 2022,Domain Controller,14.74,28.52,45.46,99.7592,0
2026-02-16T01:00,NSS-DC01,Windows Server 2022,Domain Controller,30.51,55.27,56.39,99.8445,0
2026-03-05T22:00,NSS-FILE01,Windows Server 2022,File Server,14.31,64.28,72.83,99.7967,0
2026-04-24T10:00,NSS-DC01,Windows Server 2022,Domain Controller,31.74,38.11,57.12,99.9525,0
2026-01-22T01:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,48.02,65.96,82.39,99.9227,0
2026-03-31T15:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,33.91,71.52,43.28,99.7772,0
2026-01-25T04:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,2.0,56.56,58.95,99.8647,0
2026-01-01T23:00,NSS-FILE01,Windows Server 2022,File Server,10.53,62.88,55.88,99.9025,0
2026-03-24T19:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,21.12,28.51,89.17,99.8239,1
2026-02-21T09:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,26.12,52.98,77.74,99.8098,0
2026-01-07T01:00,NSS-FILE01,Windows Server 2022,File Server,11.12,51.78,70.16,99.8856,0
2026-04-11T15:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,32.23,66.22,63.91,99.9095,0
2026-01-03T18:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,51.96,62.95,60.9,99.9999,0
2026-03-21T11:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,32.92,77.42,63.88,99.8117,0
2026-06-24T12:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,31.29,45.92,48.98,99.8611,0
2026-01-15T21:00,NSS-DC02,Windows Server 2022,Domain Controller,18.01,19.46,89.52,99.7647,1
2026-03-28T05:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,28.28,31.51,59.76,99.7522,0
2026-06-04T07:00,NSS-FILE01,Windows Server 2022,File Server,9.89,55.88,65.99,99.9843,0
2026-06-20T12:00,NSS-FILE01,Windows Server 2022,File Server,23.95,61.11,65.27,99.9377,0
2026-01-19T07:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,40.9,31.52,28.79,99.9357,0
2026-01-04T01:00,NSS-DC02,Windows Server 2022,Domain Controller,6.13,56.29,42.31,99.9726,0
2026-01-01T09:00,NSS-DC02,Windows Server 2022,Domain Controller,23.87,72.9,57.85,99.9506,0
2026-07-09T10:00,NSS-FILE01,Windows Server 2022,File Server,19.0,51.8,86.64,99.9189,1
2026-04-15T23:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,25.87,30.88,62.0,99.9354,0
2026-07-21T22:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,21.71,51.43,69.7,99.8478,0
2026-04-11T15:00,NSS-DC01,Windows Server 2022,Domain Controller,34.94,78.03,66.61,99.8619,0
2026-03-08T09:00,NSS-FILE01,Windows Server 2022,File Server,29.57,66.13,62.77,99.7617,0
2026-02-06T04:00,NSS-FILE01,Windows Server 2022,File Server,8.82,65.77,42.91,99.814,0
2026-03-29T19:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,34.97,77.9,68.72,99.752,0
2026-04-22T18:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,16.16,72.54,65.98,99.9109,0
2026-03-30T13:00,NSS-DC01,Windows Server 2022,Domain Controller,20.8,27.01,78.82,99.8689,0
2026-03-23T22:00,NSS-FILE01,Windows Server 2022,File Server,40.51,46.06,75.67,99.8727,0
2026-03-15T09:00,NSS-DC02,Windows Server 2022,Domain Controller,18.88,86.04,57.29,99.9949,0
2026-01-10T18:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,6.39,37.07,68.92,99.8421,0
2026-03-21T15:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,31.81,19.13,79.84,99.9707,0
2026-06-17T12:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,22.77,68.21,31.33,99.9652,0
2026-02-20T12:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,16.23,58.8,64.05,99.9227,0
2026-04-22T06:00,NSS-APP01,Windows Server 2022,Application Server,33.16,17.75,56.32,99.8581,0
2026-03-25T03:00,NSS-DC01,Windows Server 2022,Domain Controller,2.0,65.29,59.14,99.9713,0
2026-04-15T14:00,NSS-DC01,Windows Server 2022,Domain Controller,33.83,60.74,46.96,99.9132,0
2026-03-30T01:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,17.2,76.51,59.75,99.9218,0
2026-03-19T03:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,26.11,52.13,57.45,99.8996,0
2026-05-30T00:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,21.31,41.63,42.27,99.9661,0
2026-01-23T03:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,31.85,52.21,83.96,99.8912,0
2026-03-15T19:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,28.82,39.43,51.0,99.84,0
2026-04-11T13:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,2.0,42.63,48.48,99.7706,0
2026-01-08T05:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,18.85,65.3,66.05,99.9981,0
2026-03-03T03:00,NSS-DC02,Windows Server 2022,Domain Controller,36.53,48.78,53.79,99.7685,0
2026-06-03T09:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,54.09,58.61,76.79,99.7556,0
2026-01-23T07:00,NSS-DC02,Windows Server 2022,Domain Controller,19.02,29.92,67.03,99.9497,0
2026-05-26T13:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,16.83,43.4,59.26,99.8335,0
2026-01-27T15:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,36.35,36.02,78.92,99.8556,0
2026-04-20T08:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,22.01,50.01,51.23,99.8137,0
2026-04-15T18:00,NSS-FILE01,Windows Server 2022,File Server,10.38,26.6,57.25,99.8226,0
2026-01-06T21:00,NSS-DC02,Windows Server 2022,Domain Controller,29.04,72.87,62.45,99.7948,0
2026-03-22T18:00,NSS-APP01,Windows Server 2022,Application Server,7.69,19.77,63.97,99.9156,0
2026-05-03T08:00,NSS-DC01,Windows Server 2022,Domain Controller,28.82,68.08,60.03,99.8151,0
2026-06-12T02:00,NSS-DC01,Windows Server 2022,Domain Controller,24.53,65.67,77.39,99.96,0
2026-05-01T17:00,NSS-FILE01,Windows Server 2022,File Server,18.8,41.85,70.64,99.8109,0
2026-03-26T00:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,2.0,52.6,79.14,99.7783,0
2026-06-13T15:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,27.6,37.79,52.32,99.879,0
2026-06-01T02:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,43.65,58.19,57.96,99.9545,0
2026-07-29T02:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,15.46,35.92,62.51,99.8234,0
2026-06-28T06:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,17.61,85.78,40.36,99.9058,0
2026-04-11T13:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,8.23,47.5,49.8,99.9352,0
2026-03-30T16:00,NSS-DC02,Windows Server 2022,Domain Controller,50.36,56.0,57.61,99.9337,0
2026-01-25T00:00,NSS-FILE01,Windows Server 2022,File Server,35.05,60.15,47.14,99.7611,0
2026-01-18T15:00,NSS-FILE01,Windows Server 2022,File Server,27.39,45.87,84.23,99.8176,0
2026-02-27T09:00,NSS-FILE01,Windows Server 2022,File Server,18.98,66.6,75.06,99.9322,0
2026-02-24T15:00,NSS-APP01,Windows Server 2022,Application Server,7.25,51.27,59.74,99.9623,0
2026-03-09T21:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,39.18,48.99,73.95,99.7999,0
2026-03-22T06:00,NSS-DC01,Windows Server 2022,Domain Controller,33.24,63.32,78.06,99.8921,0
2026-07-03T16:00,NSS-APP01,Windows Server 2022,Application Server,20.64,27.29,53.47,99.9219,0
2026-04-12T17:00,NSS-DC01,Windows Server 2022,Domain Controller,39.74,39.31,77.87,99.8585,0
2026-04-17T20:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,29.71,32.89,53.24,99.7859,0
2026-05-26T17:00,NSS-FILE01,Windows Server 2022,File Server,2.25,71.88,78.95,99.7805,0
2026-04-26T05:00,NSS-DC02,Windows Server 2022,Domain Controller,34.75,52.95,69.26,99.9942,0
2026-04-15T07:00,NSS-FILE01,Windows Server 2022,File Server,39.45,62.19,49.1,99.9725,0
2026-02-13T12:00,NSS-FILE01,Windows Server 2022,File Server,32.85,57.63,93.44,99.8705,1
2026-06-21T05:00,NSS-DC01,Windows Server 2022,Domain Controller,22.29,77.79,52.41,99.8002,0
2026-04-18T21:00,NSS-DC02,Windows Server 2022,Domain Controller,6.09,60.59,67.66,99.8132,0
2026-06-13T15:00,NSS-DC02,Windows Server 2022,Domain Controller,13.35,30.32,70.99,99.9434,0
2026-05-28T04:00,NSS-APP01,Windows Server 2022,Application Server,22.42,66.24,68.53,99.8741,0
2026-02-26T00:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,13.03,21.11,66.35,99.8772,0
2026-03-16T11:00,NSS-APP01,Windows Server 2022,Application Server,8.02,81.11,37.08,99.9718,0
2026-07-03T00:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,25.09,42.23,49.78,99.9557,0
2026-06-12T06:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,27.28,66.01,54.2,99.8278,0
2026-07-15T04:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,31.07,60.56,55.72,99.9166,0
2026-03-11T00:00,NSS-DC01,Windows Server 2022,Domain Controller,16.53,44.54,54.6,99.751,0
2026-06-12T07:00,NSS-DC02,Windows Server 2022,Domain Controller,24.01,64.94,60.15,99.8198,0
2026-04-27T14:00,NSS-DC02,Windows Server 2022,Domain Controller,49.71,55.12,46.63,99.7828,0
2026-07-10T05:00,NSS-APP01,Windows Server 2022,Application Server,2.0,54.7,59.9,99.8282,0
2026-06-27T14:00,NSS-DC02,Windows Server 2022,Domain Controller,47.93,58.03,32.73,99.8696,0
2026-06-06T11:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,5.8,68.15,69.4,99.8816,0
2026-06-16T04:00,NSS-DC01,Windows Server 2022,Domain Controller,28.77,47.39,37.2,99.9461,0
2026-06-08T14:00,NSS-FILE01,Windows Server 2022,File Server,47.04,71.26,91.81,99.9731,1
2026-01-03T22:00,NSS-DC02,Windows Server 2022,Domain Controller,16.15,67.52,48.13,99.9836,0
2026-06-01T17:00,NSS-DC02,Windows Server 2022,Domain Controller,20.87,44.4,54.39,99.9283,0
2026-04-21T05:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,66.67,58.42,62.52,99.7711,0
2026-03-19T21:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,26.71,72.18,34.73,99.8402,0
2026-04-27T00:00,NSS-DC01,Windows Server 2022,Domain Controller,38.21,57.09,59.08,99.8021,0
2026-06-08T01:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,27.99,57.88,44.98,99.7616,0
2026-06-20T03:00,NSS-FILE01,Windows Server 2022,File Server,36.11,43.12,63.93,99.8458,0
2026-03-05T00:00,NSS-FILE01,Windows Server 2022,File Server,28.26,40.04,59.89,99.8689,0
2026-02-03T22:00,NSS-FILE01,Windows Server 2022,File Server,38.5,69.68,59.46,99.8283,0
2026-02-22T22:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,15.49,55.13,59.33,99.8901,0
2026-07-10T00:00,NSS-APP01,Windows Server 2022,Application Server,19.49,38.05,93.04,99.8185,1
2026-05-18T11:00,NSS-FILE01,Windows Server 2022,File Server,32.86,46.88,38.83,99.8126,0
2026-05-04T09:00,NSS-FILE01,Windows Server 2022,File Server,33.04,35.51,66.78,99.9515,0
2026-02-01T03:00,NSS-FILE01,Windows Server 2022,File Server,19.08,52.54,83.16,99.8122,0
2026-03-02T15:00,NSS-FILE01,Windows Server 2022,File Server,36.87,49.34,58.8,99.8276,0
2026-05-06T15:00,NSS-APP01,Windows Server 2022,Application Server,7.02,49.78,63.14,99.9497,0
2026-07-06T00:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,53.35,76.37,48.48,99.9877,0
2026-02-04T00:00,NSS-APP01,Windows Server 2022,Application Server,14.04,51.69,54.53,99.9676,0
2026-04-06T07:00,NSS-DC02,Windows Server 2022,Domain Controller,2.0,81.36,59.84,99.9529,0
2026-04-03T10:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,33.91,65.55,73.05,99.7897,0
2026-03-14T19:00,NSS-FILE01,Windows Server 2022,File Server,37.12,33.79,73.36,99.7532,0
2026-01-23T14:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,9.15,71.66,95.0,99.7915,1
2026-03-16T15:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,52.86,28.72,46.96,99.7663,0
2026-05-04T01:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,9.65,37.15,73.84,99.9235,0
2026-05-20T05:00,NSS-APP01,Windows Server 2022,Application Server,45.55,60.9,51.48,99.9761,0
2026-04-08T14:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,23.84,48.0,72.47,99.9736,0
2026-07-06T04:00,NSS-FILE01,Windows Server 2022,File Server,2.0,30.0,61.99,99.8971,0
2026-04-10T05:00,NSS-DC01,Windows Server 2022,Domain Controller,30.37,38.52,66.67,99.8586,0
2026-06-05T04:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,23.38,65.83,62.54,99.7965,0
2026-01-20T17:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,38.58,71.38,38.62,99.9365,0
2026-03-21T09:00,NSS-FILE01,Windows Server 2022,File Server,2.72,58.1,51.03,99.7522,0
2026-04-21T14:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,45.36,73.0,48.99,99.8914,0
2026-01-07T02:00,NSS-DC02,Windows Server 2022,Domain Controller,4.82,46.16,66.01,99.783,0
2026-01-01T10:00,NSS-FILE01,Windows Server 2022,File Server,27.14,65.73,59.34,99.9155,0
2026-01-23T06:00,NSS-DC01,Windows Server 2022,Domain Controller,14.88,82.01,89.89,99.7987,1
2026-05-05T09:00,NSS-DC01,Windows Server 2022,Domain Controller,2.0,37.94,48.8,99.8137,0
2026-03-28T18:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,14.77,23.67,67.81,99.7909,0
2026-06-22T09:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,10.0,47.72,59.55,99.8949,0
